org_name,reported_date,breach_date,end_breach_date,incident_details,information_affected,organization_type,total_affected,Map,TYPE,CIK CODE,SIC CODE,NAICS CODE,nvd_vendor,total_cves,cves_1yr_before,cves_2yr_before,cves_5yr_before,stock_price_at_breach,return_5d_pct,return_30d_pct,has_stock_data,fcc_category,fcc_reportable,car_5d,car_30d,bhar_5d,bhar_30d,has_crsp_data,firm_size_log,roa,leverage,sales_q,assets,disclosure_delay_days,immediate_disclosure,delayed_disclosure,return_volatility_pre,return_volatility_post,volume_volatility_pre,volume_volatility_post,volatility_change,has_complete_data,large_firm,breach_severity,prior_breaches_total,prior_breaches_1yr,prior_breaches_3yr,prior_breaches_5yr,days_since_last_breach,is_repeat_offender,is_first_breach,pii_breach,health_breach,financial_breach,ip_breach,ransomware,nation_state,insider_threat,ddos_attack,phishing,malware,severity_score,records_severity,records_affected_numeric,combined_severity_score,high_severity_breach,num_breach_types,complex_breach,CIK,has_executive_change,num_8k_502,days_to_first_change,has_cio_change,has_ceo_change,breach_year,has_ftc_action,ftc_settlement_amount,ftc_case_year,has_fcc_action,fcc_fine_amount,fcc_case_year,has_state_ag_action,ag_settlement_amount,num_states_involved,ag_case_year,total_regulatory_cost,has_any_regulatory_action,in_hibp,hibp_breach_name,hibp_breach_date,hibp_pwn_count,hibp_description,hibp_data_classes,hibp_date_difference_days,hibp_date_match,has_cyber_insurance_disclosure,num_10k_filings_checked
"Intuit, Inc.",2017-02-09,2017-01-29,2017-01-29 00:00:00,"The Indiana Office of the Attorney General reported a data breach involving Intuit Inc on February 9, 2017. The breach occurred on January 29, 2017, affecting a total of 2,969 individuals, with 62 residents specifically affected.","{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSF,1,INTU,HACK,896878,7372,541511,intuit,15,0,0,9,111.2,0.67,6.35,True,Non-FCC,False,-0.5625,2.5857,-0.5595,2.4668,True,10.23830035305454,-0.007627765064836003,0.7620137299771167,778.0,3933.0,11,0,0,10.9754,23.4574,279183.13,738482.05,12.482,True,0,Small,31,23,30,30,9.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,1,7,1,2,1,896878,0,0,,0,0,2008,0,0,,0,0,,0,0,0,,0,0,0,,,0,,,,0,0,0
"Intuit, Inc.",2016-07-11,2016-06-01,2016-06-01 00:00:00,"The Maine Office of the Attorney General reported a data breach involving Intuit on July 11, 2016. The breach occurred on or before June 16, 2016, affecting 6 residents and potentially compromising names or other personal identifiers in combination with Social Security Numbers (SSNs) and driver's license numbers or non-driver identification card numbers.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name or other personal identifier"""",""""Social Security number"""",""""Driver's license number"""",""""Non-driver identification card number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driver's license number"""",""""Non-driver identification card number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,13,INTU,HACK,896878,7372,541511,intuit,15,0,0,9,99.7,0.11,4.01,True,Non-FCC,False,-0.8508,5.6231,-0.8707,5.9085,True,10.16072273649949,0.2076923076923077,0.7473684210526316,2304.0,4940.0,40,0,1,20.0887,22.7849,903765.34,813842.29,2.6962,True,0,Small,17,14,16,16,6.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,13,7,1,2,1,896878,0,0,,0,0,2008,0,0,,0,0,,0,0,0,,0,0,0,,,0,,,,0,0,0
"Intuit, Inc.",2018-03-05,2018-02-01,2018-02-01 00:00:00,"The Maine Office of the Attorney General reported a data breach involving Intuit on March 5, 2018. The breach occurred on or before February 6, 2018, affecting 2 residents and compromising personal identifiers along with Social Security Numbers (SSN) and driver's license numbers.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name or other personal identifier"""",""""Social Security number"""",""""Driver's license number"""",""""Non-driver identification card number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driver's license number"""",""""Non-driver identification card number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,2,INTU,HACK,896878,7372,541511,intuit,15,0,0,0,157.07,-8.98,1.41,True,Non-FCC,False,-0.9382,8.6605,-0.9292,8.5434,True,10.66884283950439,0.03736218864842793,0.763781135157207,1339.0,4898.0,32,0,1,13.584,35.001,316609.14,447696.67,21.417,True,1,Small,46,12,43,45,186.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,2,7,1,2,1,896878,0,0,,0,0,2008,0,0,,0,0,,0,0,0,,0,0,0,,,0,,,,0,0,0
"Intuit, Inc.",2017-02-21,2017-02-13,2017-02-13 00:00:00,"The Maine Office of the Attorney General reported a data breach involving Intuit on February 21, 2017. The breach occurred on February 13, 2017, affecting 1 resident and compromising their name or other personal identifier in combination with their Social Security Number (SSN) and driver's license number or non-driver identification card number.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name or other personal identifier"""",""""Social Security Number"""",""""Driver's license number"""",""""Non-driver identification card number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number"""",""""Driver's license number"""",""""Non-driver identification card number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,14,INTU,HACK,896878,7372,541511,intuit,15,0,0,9,111.08,1.68,5.75,True,Non-FCC,False,-0.0014,-0.7014,-0.0016,-0.92,True,10.32077309522827,0.002972787560027441,0.8204893665675738,1016.0,4373.0,8,0,0,10.9655,22.7902,467816.5,593111.59,11.8247,True,0,Small,34,26,32,33,13.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,14,7,1,2,1,896878,0,0,,0,0,2008,0,0,,0,0,,0,0,0,,0,0,0,,,0,,,,0,0,0
"Intuit, Inc.",2019-03-26,2019-03-11,2019-03-11 00:00:00,"The Indiana Office of the Attorney General reported a data breach involving Intuit Inc. on March 26, 2019. The breach occurred on March 11, 2019, affecting a total of 7 individuals.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,9,INTU,HACK,896878,7372,541511,intuit,15,2,2,2,239.63,3.5,4.16,True,Non-FCC,False,1.5868,1.7118,1.6284,1.6889,True,10.93169740889589,0.03542642924086223,0.4759137769447048,1502.0,5335.0,15,0,0,26.583,19.3884,626621.76,529127.81,-7.1946,True,1,Small,52,4,42,50,18.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,9,7,1,2,1,896878,1,4,255.0,0,0,2008,0,0,,0,0,,0,0,0,,0,0,0,,,0,,,,0,0,0
"Intuit, Inc.",2016-06-10,2016-05-26,2016-05-26 00:00:00,"On June 10, 2016, the New Hampshire Department of Justice reported that Intuit Inc. experienced unauthorized access to the accounts of seven New Hampshire customers due to fraudulent log-ins on May 26, 2016. The compromised information may include names, Social Security numbers, addresses, dates of birth, driver's license numbers, and financial information. Intuit has offered identity protection and credit monitoring services to the affected customers for one year.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number"""",""""Address"""",""""Date of birth"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driver's license number"""",""""Financial information""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,9,INTU,HACK,896878,7372,541511,intuit,15,0,0,9,99.36,5.95,2.72,True,Non-FCC,False,1.5274,7.3869,1.5197,7.7606,True,10.16072273649949,0.2076923076923077,0.7473684210526316,2304.0,4940.0,15,0,0,19.2609,20.4489,829220.53,891796.93,1.188,True,0,Small,16,13,15,15,10.0,1,0,1,0,0,0,1,0,1,0,0,0,8,1,9,9,1,3,1,896878,0,0,,0,0,2008,0,0,,0,0,,0,0,0,,0,0,0,,,0,,,,0,0,0
"Intuit, Inc.",2015-02-11,2014-04-01,2014-09-01 00:00:00,"The New Hampshire Office of the Attorney General reported a data breach involving Intuit's TurboTax service on February 11, 2015. The breach, which occurred between April 2014 and September 2014, involved unauthorized access to customer accounts using legitimate credentials, potentially exposing personal information such as names, addresses, Social Security numbers, and financial details of 33 affected customers. Intuit has taken steps to secure accounts and is offering free credit monitoring services to those impacted.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Postal address"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Financial information""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Financial information""""]}}}",BSO,2,INTU,INSD,896878,7372,541511,intuit,15,0,9,9,71.56,-5.01,-3.24,True,Non-FCC,False,-2.7687,-3.5682,-2.7553,-3.6152,True,9.941136225392846,-0.007842306061890632,0.5262823230182281,782.0,4718.0,316,0,1,21.0184,19.0868,888978.45,584783.79,-1.9316,True,0,Small,2,1,1,1,59.0,1,0,1,0,0,0,1,0,1,0,0,0,8,1,2,9,1,3,1,896878,0,0,,0,0,2008,0,0,,0,0,,0,0,0,,0,0,0,,,0,,,,0,0,0
"Intuit, Inc.",2019-03-12,2019-02-21,2019-02-21 00:00:00,"The Indiana Office of the Attorney General reported on March 12, 2019, that Intuit Inc. experienced a data breach on February 21, 2019, affecting a total of 6 individuals.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,56,INTU,HACK,896878,7372,541511,intuit,15,2,2,2,224.8,8.11,10.54,True,Non-FCC,False,4.8208,8.1468,4.6963,8.3448,True,10.93169740889589,0.03542642924086223,0.4759137769447048,1502.0,5335.0,19,0,0,19.2305,28.9995,437096.33,717283.69,9.7689,True,1,Small,51,3,43,49,23.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,56,7,1,2,1,896878,1,2,273.0,0,0,2008,0,0,,0,0,,0,0,0,,0,0,0,,,0,,,,0,0,0
"Intuit, Inc.",2018-04-04,2018-03-21,2018-03-21 00:00:00,"On April 4, 2018, the New Hampshire Attorney General's Office reported a data breach involving Intuit Inc., which affected 2 New Hampshire customers due to unauthorized access through fraudulent account log-ins on March 21, 2018. The compromised information may include names, Social Security numbers, addresses, dates of birth, driver's license numbers, and financial information.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number"""",""""Address"""",""""Date of birth"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driver's license number"""",""""Financial information (e.g., salary and deductions)""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,2,INTU,HACK,896878,7372,541511,intuit,15,0,0,0,167.51,-3.59,0.71,True,Non-FCC,False,-0.271,7.5923,-0.2678,7.4405,True,10.66884283950439,0.03736218864842793,0.763781135157207,1339.0,4898.0,14,0,0,23.5388,25.7761,472701.79,485565.02,2.2374,True,1,Small,48,11,45,47,48.0,1,0,1,0,0,0,1,0,1,0,0,0,8,1,2,9,1,3,1,896878,0,0,,0,0,2008,0,0,,0,0,,0,0,0,,0,0,0,,,0,,,,0,0,0
"Intuit, Inc.",2016-04-28,2016-03-23,2016-04-07 00:00:00,"On April 28, 2016, the New Hampshire Attorney General's Office was notified by Intuit Inc. of a data breach involving unauthorized access to customer information through fraudulent account logins. The breach affected 15 New Hampshire customers of Intuit's TurboTax business between March 23, 2016, and April 7, 2016, potentially exposing sensitive information such as social security numbers and tax return details.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social security numbers"""",""""Names"""",""""Addresses"""",""""Dates of birth"""",""""Driver's license numbers""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social security numbers"""",""""Driver's license numbers"""",""""Financial information (e.g., salary, deductions)""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,185,INTU,HACK,896878,7372,541511,intuit,15,0,0,9,94.32,3.71,2.33,True,Non-FCC,False,1.2253,-2.0225,1.2441,-2.062,True,10.12173016303535,0.005518510002299379,0.852609795355254,923.0,4349.0,36,0,1,25.0505,11.4003,619821.8,374087.77,-13.6501,True,0,Small,10,7,9,9,16.0,1,0,1,0,0,0,1,0,1,0,0,0,8,1,185,9,1,3,1,896878,0,0,,0,0,2008,0,0,,0,0,,0,0,0,,0,0,0,,,0,,,,0,0,0
